Order ID,Order Quantity,Shipping Time,Shipment Mode,Shipment Days - Scheduled,Delay Shipment,Customer Region,Customer Country,Warehouse Country,Order date,Order Year,Order Month,Order Day
57891,1,2,Standard Class,4,On time,Central America,Honduras,Puerto Rico,2017-04-25 00:00:00,2017,4,25
59605,1,6,Standard Class,4,Late,Central America,El Salvador,Puerto Rico,2017-05-20 00:00:00,2017,5,20
63075,1,6,Standard Class,4,Late,Western Europe,France,Puerto Rico,2017-07-09 00:00:00,2017,7,9
63075,1,6,Standard Class,4,Late,Western Europe,France,Puerto Rico,2017-07-09 00:00:00,2017,7,9
2766,1,2,Second Class,2,On time,Central America,Mexico,Puerto Rico,2015-02-10 00:00:00,2015,2,10
4305,1,1,Same Day,3,On time,Caribbean,Dominican Republic,Puerto Rico,2015-03-04 00:00:00,2015,3,4
6395,1,6,Second Class,2,Late,South America,Chile,Puerto Rico,2015-04-04 00:00:00,2015,4,4
7725,1,6,Second Class,2,Late,South America,Venezuela,Puerto Rico,2015-04-23 00:00:00,2015,4,23
7983,1,4,Second Class,2,Late,Central America,Nicaragua,Puerto Rico,2015-04-27 00:00:00,2015,4,27
7983,1,4,Second Class,2,Late,Central America,Nicaragua,Puerto Rico,2015-04-27 00:00:00,2015,4,27
13525,1,6,Second Class,2,Late,Western Europe,France,Puerto Rico,2015-07-17 00:00:00,2015,7,17
13525,1,6,Second Class,2,Late,Western Europe,France,Puerto Rico,2015-07-17 00:00:00,2015,7,17
17316,1,2,First Class,1,Late,Western Europe,Netherlands,Puerto Rico,2015-09-10 00:00:00,2015,9,10
23813,1,4,Second Class,2,Late,Oceania,Australia,Puerto Rico,2015-12-14 00:00:00,2015,12,14
23813,1,4,Second Class,2,Late,Oceania,Australia,Puerto Rico,2015-12-14 00:00:00,2015,12,14
31238,1,4,Second Class,2,Late,Oceania,New zealand,Puerto Rico,2016-03-31 00:00:00,2016,3,31
33215,1,6,Second Class,2,Late,US Center,USA,Puerto Rico,2016-04-29 00:00:00,2016,4,29
33921,1,0,Same Day,3,On time,East of USA,USA,Puerto Rico,2016-05-10 00:00:00,2016,5,10
41521,1,2,Second Class,2,On time,East Africa,Madagascar,Puerto Rico,2016-08-29 00:00:00,2016,8,29
51373,1,4,Second Class,2,Late,Central America,Panama,Puerto Rico,2017-01-19 00:00:00,2017,1,19
51806,1,2,Second Class,2,On time,Caribbean,Cuba,Puerto Rico,2017-01-26 00:00:00,2017,1,26
55881,1,2,First Class,1,Late,Caribbean,Cuba,Puerto Rico,2017-03-26 00:00:00,2017,3,26
63371,1,0,Same Day,3,On time,Western Europe,France,Puerto Rico,2017-07-14 00:00:00,2017,7,14
65985,1,2,First Class,1,Late,Western Europe,Germany,Puerto Rico,2017-08-21 00:00:00,2017,8,21
1196,1,2,Standard Class,4,On time,South America,Brazil,Puerto Rico,2015-01-18 00:00:00,2015,1,18
1785,1,6,Standard Class,4,Late,South America,Brazil,Puerto Rico,2015-01-27 00:00:00,2015,1,27
3535,1,6,Standard Class,4,Late,Central America,Mexico,Puerto Rico,2015-02-21 00:00:00,2015,2,21
7396,1,2,Standard Class,4,On time,Central America,Mexico,Puerto Rico,2015-04-18 00:00:00,2015,4,18
9595,1,6,Standard Class,4,Late,South America,Brazil,Puerto Rico,2015-05-21 00:00:00,2015,5,21
15605,1,6,Standard Class,4,Late,Western Europe,France,Puerto Rico,2015-08-16 00:00:00,2015,8,16
21916,1,2,Standard Class,4,On time,South Asia,Pakistan,Puerto Rico,2015-11-16 00:00:00,2015,11,16
23216,1,2,Standard Class,4,On time,Eastern Asia,China,Puerto Rico,2015-12-05 00:00:00,2015,12,5
23216,1,2,Standard Class,4,On time,Eastern Asia,China,Puerto Rico,2015-12-05 00:00:00,2015,12,5
23578,1,4,Standard Class,4,On time,Eastern Asia,China,Puerto Rico,2015-12-11 00:00:00,2015,12,11
25691,1,2,Standard Class,4,On time,Eastern Asia,China,Puerto Rico,2016-01-11 00:00:00,2016,1,11
25691,1,2,Standard Class,4,On time,Eastern Asia,China,Puerto Rico,2016-01-11 00:00:00,2016,1,11
25851,1,2,Standard Class,4,On time,South Asia,India,Puerto Rico,2016-01-13 00:00:00,2016,1,13
29685,1,6,Standard Class,4,Late,Eastern Asia,China,Puerto Rico,2016-03-09 00:00:00,2016,3,9
29685,1,6,Standard Class,4,Late,Eastern Asia,China,Puerto Rico,2016-03-09 00:00:00,2016,3,9
33978,1,4,Standard Class,4,On time,US Center,USA,Puerto Rico,2016-05-10 00:00:00,2016,5,10
37553,1,4,Standard Class,4,On time,South of  USA,USA,Puerto Rico,2016-07-02 00:00:00,2016,7,2
41605,1,6,Standard Class,4,Late,Eastern Europe,Poland,Puerto Rico,2016-08-30 00:00:00,2016,8,30
51843,1,4,Standard Class,4,On time,Central America,Guatemala,Puerto Rico,2017-01-26 00:00:00,2017,1,26
65561,1,2,Standard Class,4,On time,Western Europe,France,Puerto Rico,2017-08-15 00:00:00,2017,8,15
67823,1,4,Standard Class,4,On time,Western Europe,Germany,Puerto Rico,2017-09-17 00:00:00,2017,9,17
2768,1,-21,Second Class,2,On time,Central America,Honduras,Puerto Rico,2015-02-10 00:00:00,2015,2,10
4135,1,-16,Second Class,2,On time,Central America,Nicaragua,Puerto Rico,2015-03-02 00:00:00,2015,3,2
6395,1,-18,Second Class,2,On time,South America,Chile,Puerto Rico,2015-04-04 00:00:00,2015,4,4
6538,1,-14,Second Class,2,On time,South America,Brazil,Puerto Rico,2015-04-06 00:00:00,2015,4,6
17878,1,-61,Second Class,2,On time,Western Europe,France,Puerto Rico,2015-09-18 00:00:00,2015,9,18
33398,1,-71,Second Class,2,On time,West of USA,USA,Puerto Rico,2016-05-02 00:00:00,2016,5,2
35505,1,-98,Second Class,2,On time,East of USA,USA,Puerto Rico,2016-06-02 00:00:00,2016,6,2
47228,1,-154,Second Class,2,On time,Canada,Canada,Puerto Rico,2016-11-20 00:00:00,2016,11,20
53333,1,-240,Second Class,2,On time,Central America,Mexico,Puerto Rico,2017-02-17 00:00:00,2017,2,17
61985,1,-198,Second Class,2,On time,Western Europe,Germany,Puerto Rico,2017-06-23 00:00:00,2017,6,23
63918,1,-164,Second Class,2,On time,Western Europe,France,Puerto Rico,2017-07-22 00:00:00,2017,7,22
11598,1,700,Same Day,3,Late,Southern Europe,Italy,Puerto Rico,2015-06-19 00:00:00,2015,6,19
21091,1,593,Same Day,3,Late,Eastern Asia,China,Puerto Rico,2015-11-04 00:00:00,2015,11,4
37366,1,392,Same Day,3,Late,West of USA,USA,Puerto Rico,2016-06-29 00:00:00,2016,6,29
37628,1,386,Same Day,3,Late,US Center,USA,Puerto Rico,2016-07-03 00:00:00,2016,7,3
43385,1,308,Same Day,3,Late,Eastern Europe,Romania,Puerto Rico,2016-09-25 00:00:00,2016,9,25
65258,1,35,Same Day,3,Late,Western Europe,France,Puerto Rico,2017-08-10 00:00:00,2017,8,10
67608,1,9,Same Day,3,Late,Southern Europe,Italy,Puerto Rico,2017-09-13 00:00:00,2017,9,13
856,1,2,Second Class,2,On time,Central America,Mexico,Puerto Rico,2015-01-13 00:00:00,2015,1,13
5536,1,-41,Second Class,2,On time,South America,Argentina,Puerto Rico,2015-03-22 00:00:00,2015,3,22
17296,1,-202,Second Class,2,On time,Western Europe,France,Puerto Rico,2015-09-10 00:00:00,2015,9,10
35321,1,-424,Second Class,2,On time,West of USA,USA,Puerto Rico,2016-05-30 00:00:00,2016,5,30
45091,1,-561,Second Class,2,On time,Eastern Europe,Belarus,Puerto Rico,2016-10-20 00:00:00,2016,10,20
51301,1,-620,Second Class,2,On time,South America,Brazil,Puerto Rico,2017-01-18 00:00:00,2017,1,18
53501,1,-648,Second Class,2,On time,Central America,Mexico,Puerto Rico,2017-02-19 00:00:00,2017,2,19
61256,1,-661,Second Class,2,On time,South America,Chile,Puerto Rico,2017-06-13 00:00:00,2017,6,13
61301,1,-660,Second Class,2,On time,South America,Brazil,Puerto Rico,2017-06-13 00:00:00,2017,6,13
61886,1,-666,Second Class,2,On time,Northern Europe,United Kingdom,Puerto Rico,2017-06-22 00:00:00,2017,6,22
2593,1,238,First Class,1,Late,Caribbean,Haiti,Puerto Rico,2015-02-07 00:00:00,2015,2,7
3328,1,265,First Class,1,Late,South America,Brazil,Puerto Rico,2015-02-18 00:00:00,2015,2,18
6123,1,246,First Class,1,Late,Central America,Mexico,Puerto Rico,2015-03-31 00:00:00,2015,3,31
6536,1,270,First Class,1,Late,South America,Brazil,Puerto Rico,2015-04-06 00:00:00,2015,4,6
13321,1,234,First Class,1,Late,Northern Europe,United Kingdom,Puerto Rico,2015-07-14 00:00:00,2015,7,14
21321,1,239,First Class,1,Late,South Asia,India,Puerto Rico,2015-11-08 00:00:00,2015,11,8
27306,1,199,First Class,1,Late,South Asia,Pakistan,Puerto Rico,2016-02-03 00:00:00,2016,2,3
29258,1,179,First Class,1,Late,Southeast Asia,Thailand,Puerto Rico,2016-03-03 00:00:00,2016,3,3
29258,1,184,First Class,1,Late,Southeast Asia,Thailand,Puerto Rico,2016-03-03 00:00:00,2016,3,3
39383,1,82,First Class,1,Late,South of  USA,USA,Puerto Rico,2016-07-28 00:00:00,2016,7,28
39383,1,86,First Class,1,Late,South of  USA,USA,Puerto Rico,2016-07-28 00:00:00,2016,7,28
39931,1,78,First Class,1,Late,East of USA,USA,Puerto Rico,2016-08-05 00:00:00,2016,8,5
43901,1,94,First Class,1,Late,Eastern Europe,Poland,Puerto Rico,2016-10-02 00:00:00,2016,10,2
45368,1,88,First Class,1,Late,West Africa,Senegal,Puerto Rico,2016-10-24 00:00:00,2016,10,24
47568,1,66,First Class,1,Late,North Africa,Morocco,Puerto Rico,2016-11-25 00:00:00,2016,11,25
49358,1,52,First Class,1,Late,Southern Europe,Croatia,Puerto Rico,2016-12-21 00:00:00,2016,12,21
51028,1,83,First Class,1,Late,Southern Europe,Albania,Puerto Rico,2017-01-14 00:00:00,2017,1,14
51963,1,74,First Class,1,Late,Central America,Honduras,Puerto Rico,2017-01-28 00:00:00,2017,1,28
51963,1,80,First Class,1,Late,Central America,Honduras,Puerto Rico,2017-01-28 00:00:00,2017,1,28
1566,1,5,Standard Class,4,Late,Central America,Mexico,Puerto Rico,2015-01-23 00:00:00,2015,1,23
1968,1,4,Standard Class,4,On time,Caribbean,Haiti,Puerto Rico,2015-01-29 00:00:00,2015,1,29
4728,1,24,Standard Class,4,Late,Central America,Honduras,Puerto Rico,2015-03-11 00:00:00,2015,3,11
6736,1,41,Standard Class,4,Late,Central America,Guatemala,Puerto Rico,2015-04-09 00:00:00,2015,4,9
11813,1,-2,Standard Class,4,On time,Western Europe,Germany,Puerto Rico,2015-06-22 00:00:00,2015,6,22
17205,1,-44,Standard Class,4,On time,Northern Europe,United Kingdom,Puerto Rico,2015-09-09 00:00:00,2015,9,9
33971,1,-147,Standard Class,4,On time,West of USA,USA,Puerto Rico,2016-05-10 00:00:00,2016,5,10
43376,1,-181,Standard Class,4,On time,Central Asia,Uzbekistan,Puerto Rico,2016-09-25 00:00:00,2016,9,25
45571,1,-205,Standard Class,4,On time,Eastern Europe,Russia,Puerto Rico,2016-10-27 00:00:00,2016,10,27
51385,1,-181,Standard Class,4,On time,Central America,Mexico,Puerto Rico,2017-01-20 00:00:00,2017,1,20
61275,1,-163,Standard Class,4,On time,Central America,Mexico,Puerto Rico,2017-06-13 00:00:00,2017,6,13
67036,1,-171,Standard Class,4,On time,Western Europe,Germany,Puerto Rico,2017-09-05 00:00:00,2017,9,5
593,1,814,Standard Class,4,Late,South America,Peru,Puerto Rico,2015-01-09 00:00:00,2015,1,9
1563,1,817,Standard Class,4,Late,Caribbean,Dominican Republic,Puerto Rico,2015-01-23 00:00:00,2015,1,23
3135,1,814,Standard Class,4,Late,Central America,Mexico,Puerto Rico,2015-02-15 00:00:00,2015,2,15
6986,1,797,Standard Class,4,Late,South America,Argentina,Puerto Rico,2015-04-12 00:00:00,2015,4,12
13835,1,-177,Standard Class,4,On time,Southern Europe,Italy,Puerto Rico,2015-07-21 00:00:00,2015,7,21
23571,1,-124,Standard Class,4,On time,Eastern Asia,China,Puerto Rico,2015-12-11 00:00:00,2015,12,11
29818,1,-102,Standard Class,4,On time,Southeast Asia,Singapore,Puerto Rico,2016-03-11 00:00:00,2016,3,11
33373,1,-57,Standard Class,4,On time,East of USA,USA,Puerto Rico,2016-05-02 00:00:00,2016,5,2
43256,1,-134,Standard Class,4,On time,Eastern Europe,Romania,Puerto Rico,2016-09-23 00:00:00,2016,9,23
47541,1,-121,Standard Class,4,On time,West Asia,Turkey,Puerto Rico,2016-11-24 00:00:00,2016,11,24
49858,1,-94,Standard Class,4,On time,North Africa,Algeria,Puerto Rico,2016-12-28 00:00:00,2016,12,28
49858,1,-78,Standard Class,4,On time,North Africa,Algeria,Puerto Rico,2016-12-28 00:00:00,2016,12,28
51095,1,-67,Standard Class,4,On time,West Africa,Nigeria,Puerto Rico,2017-01-15 00:00:00,2017,1,15
51341,1,-52,Standard Class,4,On time,Central America,Mexico,Puerto Rico,2017-01-19 00:00:00,2017,1,19
51611,1,-58,Standard Class,4,On time,Central America,Honduras,Puerto Rico,2017-01-23 00:00:00,2017,1,23
55043,1,-70,Standard Class,4,On time,Central America,Mexico,Puerto Rico,2017-03-14 00:00:00,2017,3,14
61231,1,-6,Standard Class,4,On time,Central America,Panama,Puerto Rico,2017-06-12 00:00:00,2017,6,12
61308,1,1,Standard Class,4,On time,South America,Brazil,Puerto Rico,2017-06-13 00:00:00,2017,6,13
63823,1,-2,Standard Class,4,On time,Southern Europe,Spain,Puerto Rico,2017-07-20 00:00:00,2017,7,20
63823,1,5,Standard Class,4,Late,Southern Europe,Spain,Puerto Rico,2017-07-20 00:00:00,2017,7,20
63841,1,8,Standard Class,4,Late,Northern Europe,United Kingdom,Puerto Rico,2017-07-20 00:00:00,2017,7,20
63841,1,21,Standard Class,4,Late,Northern Europe,United Kingdom,Puerto Rico,2017-07-20 00:00:00,2017,7,20
63953,1,22,Standard Class,4,Late,Southern Europe,Italy,Puerto Rico,2017-07-22 00:00:00,2017,7,22
65331,1,22,Standard Class,4,Late,Northern Europe,United Kingdom,Puerto Rico,2017-08-11 00:00:00,2017,8,11
853,1,4,Standard Class,4,On time,Central America,Mexico,Puerto Rico,2015-01-13 00:00:00,2015,1,13
7756,1,2,Standard Class,4,On time,Central America,Honduras,Puerto Rico,2015-04-24 00:00:00,2015,4,24
11061,1,2,Standard Class,4,On time,Western Europe,France,Puerto Rico,2015-06-11 00:00:00,2015,6,11
11341,1,2,Standard Class,4,On time,Western Europe,Netherlands,Puerto Rico,2015-06-15 00:00:00,2015,6,15
11341,1,2,Standard Class,4,On time,Western Europe,Netherlands,Puerto Rico,2015-06-15 00:00:00,2015,6,15
15306,1,2,Standard Class,4,On time,Western Europe,Germany,Puerto Rico,2015-08-12 00:00:00,2015,8,12
17838,1,4,Standard Class,4,On time,Northern Europe,United Kingdom,Puerto Rico,2015-09-18 00:00:00,2015,9,18
17838,1,4,Standard Class,4,On time,Northern Europe,United Kingdom,Puerto Rico,2015-09-18 00:00:00,2015,9,18
29035,1,6,Standard Class,4,Late,Oceania,Australia,Puerto Rico,2016-02-28 00:00:00,2016,2,28
31606,1,2,Standard Class,4,On time,West of USA,USA,Puerto Rico,2016-04-06 00:00:00,2016,4,6
33606,1,2,Standard Class,4,On time,West of USA,USA,Puerto Rico,2016-05-05 00:00:00,2016,5,5
35208,1,4,Standard Class,4,On time,US Center,USA,Puerto Rico,2016-05-28 00:00:00,2016,5,28
35933,1,4,Standard Class,4,On time,West of USA,USA,Puerto Rico,2016-06-08 00:00:00,2016,6,8
41573,1,4,Standard Class,4,On time,West Africa,Niger,Puerto Rico,2016-08-29 00:00:00,2016,8,29
57891,1,2,Standard Class,4,On time,Central America,Honduras,Puerto Rico,2017-04-25 00:00:00,2017,4,25
57901,1,2,Standard Class,4,On time,South America,Brazil,Puerto Rico,2017-04-25 00:00:00,2017,4,25
1196,1,2,Standard Class,4,On time,South America,Brazil,Puerto Rico,2015-01-18 00:00:00,2015,1,18
1785,1,6,Standard Class,4,Late,South America,Brazil,Puerto Rico,2015-01-27 00:00:00,2015,1,27
5996,1,2,Standard Class,4,On time,Central America,Mexico,Puerto Rico,2015-03-29 00:00:00,2015,3,29
9598,1,4,Standard Class,4,On time,Central America,Mexico,Puerto Rico,2015-05-21 00:00:00,2015,5,21
19273,1,4,Standard Class,4,On time,Western Europe,Netherlands,Puerto Rico,2015-10-09 00:00:00,2015,10,9
19305,1,6,Standard Class,4,Late,Northern Europe,United Kingdom,Puerto Rico,2015-10-09 00:00:00,2015,10,9
19836,1,2,Standard Class,4,On time,Western Europe,France,Puerto Rico,2015-10-17 00:00:00,2015,10,17
21215,1,6,Standard Class,4,Late,Eastern Asia,China,Puerto Rico,2015-11-06 00:00:00,2015,11,6
23216,1,2,Standard Class,4,On time,Eastern Asia,China,Puerto Rico,2015-12-05 00:00:00,2015,12,5
23216,1,2,Standard Class,4,On time,Eastern Asia,China,Puerto Rico,2015-12-05 00:00:00,2015,12,5
23673,1,4,Standard Class,4,On time,South Asia,India,Puerto Rico,2015-12-12 00:00:00,2015,12,12
23871,1,2,Standard Class,4,On time,South Asia,India,Puerto Rico,2015-12-15 00:00:00,2015,12,15
25301,1,2,Standard Class,4,On time,South Asia,India,Puerto Rico,2016-01-05 00:00:00,2016,1,5
25691,1,2,Standard Class,4,On time,Eastern Asia,China,Puerto Rico,2016-01-11 00:00:00,2016,1,11
35565,1,6,Standard Class,4,Late,US Center,USA,Puerto Rico,2016-06-03 00:00:00,2016,6,3
41605,1,6,Standard Class,4,Late,Eastern Europe,Poland,Puerto Rico,2016-08-30 00:00:00,2016,8,30
41645,1,6,Standard Class,4,Late,West Asia,Turkey,Puerto Rico,2016-08-30 00:00:00,2016,8,30
43246,1,2,Standard Class,4,On time,Eastern Europe,Hungary,Puerto Rico,2016-09-23 00:00:00,2016,9,23
43246,1,2,Standard Class,4,On time,Eastern Europe,Hungary,Puerto Rico,2016-09-23 00:00:00,2016,9,23
49348,1,4,Standard Class,4,On time,Eastern Europe,Ukraine,Puerto Rico,2016-12-21 00:00:00,2016,12,21
49953,1,4,Standard Class,4,On time,Canada,Canada,Puerto Rico,2016-12-30 00:00:00,2016,12,30
51843,1,4,Standard Class,4,On time,Central America,Guatemala,Puerto Rico,2017-01-26 00:00:00,2017,1,26
59071,1,2,Standard Class,4,On time,South America,Chile,Puerto Rico,2017-05-12 00:00:00,2017,5,12
65561,1,2,Standard Class,4,On time,Western Europe,France,Puerto Rico,2017-08-15 00:00:00,2017,8,15
67583,1,4,Standard Class,4,On time,Western Europe,Germany,Puerto Rico,2017-09-13 00:00:00,2017,9,13
2123,1,4,Standard Class,4,On time,South America,Colombia,Puerto Rico,2015-01-31 00:00:00,2015,1,31
4956,1,2,Standard Class,4,On time,Caribbean,Dominican Republic,Puerto Rico,2015-03-14 00:00:00,2015,3,14
7586,1,2,Standard Class,4,On time,Central America,Mexico,Puerto Rico,2015-04-21 00:00:00,2015,4,21
8926,1,2,Standard Class,4,On time,Central America,Mexico,Puerto Rico,2015-05-11 00:00:00,2015,5,11
9595,1,6,Standard Class,4,Late,South America,Brazil,Puerto Rico,2015-05-21 00:00:00,2015,5,21
9901,1,2,Standard Class,4,On time,South America,Brazil,Puerto Rico,2015-05-25 00:00:00,2015,5,25
11356,1,2,Standard Class,4,On time,Southern Europe,Italy,Puerto Rico,2015-06-15 00:00:00,2015,6,15
11356,1,2,Standard Class,4,On time,Southern Europe,Italy,Puerto Rico,2015-06-15 00:00:00,2015,6,15
11615,1,6,Standard Class,4,Late,Western Europe,Belgium,Puerto Rico,2015-06-19 00:00:00,2015,6,19
11615,1,6,Standard Class,4,Late,Western Europe,Belgium,Puerto Rico,2015-06-19 00:00:00,2015,6,19
13201,1,2,Standard Class,4,On time,Western Europe,Germany,Puerto Rico,2015-07-12 00:00:00,2015,7,12
13501,1,2,Standard Class,4,On time,Western Europe,France,Puerto Rico,2015-07-17 00:00:00,2015,7,17
15865,1,6,Standard Class,4,Late,Northern Europe,United Kingdom,Puerto Rico,2015-08-20 00:00:00,2015,8,20
23886,1,2,Standard Class,4,On time,Southeast Asia,Philippines,Puerto Rico,2015-12-15 00:00:00,2015,12,15
25988,1,4,Standard Class,4,On time,Southeast Asia,Philippines,Puerto Rico,2016-01-15 00:00:00,2016,1,15
25991,1,2,Standard Class,4,On time,South Asia,Bangladesh,Puerto Rico,2016-01-15 00:00:00,2016,1,15
27596,1,2,Standard Class,4,On time,Southeast Asia,Indonesia,Puerto Rico,2016-02-07 00:00:00,2016,2,7
29035,1,6,Standard Class,4,Late,Oceania,Australia,Puerto Rico,2016-02-28 00:00:00,2016,2,28
31308,1,4,Standard Class,4,On time,West of USA,USA,Puerto Rico,2016-04-02 00:00:00,2016,4,2
31606,1,2,Standard Class,4,On time,West of USA,USA,Puerto Rico,2016-04-06 00:00:00,2016,4,6
33338,1,4,Standard Class,4,On time,West of USA,USA,Puerto Rico,2016-05-01 00:00:00,2016,5,1
39986,1,2,Standard Class,4,On time,East of USA,USA,Puerto Rico,2016-08-06 00:00:00,2016,8,6
41256,1,2,Standard Class,4,On time,West of USA,USA,Puerto Rico,2016-08-25 00:00:00,2016,8,25
45643,1,4,Standard Class,4,On time,South Asia,Iran,Puerto Rico,2016-10-28 00:00:00,2016,10,28
45643,1,4,Standard Class,4,On time,South Asia,Iran,Puerto Rico,2016-10-28 00:00:00,2016,10,28
49385,1,6,Standard Class,4,Late,West Africa,Nigeria,Puerto Rico,2016-12-21 00:00:00,2016,12,21
51053,1,4,Standard Class,4,On time,Eastern Europe,Belarus,Puerto Rico,2017-01-15 00:00:00,2017,1,15
53388,1,4,Standard Class,4,On time,South America,Argentina,Puerto Rico,2017-02-18 00:00:00,2017,2,18
55298,1,4,Standard Class,4,On time,South America,Brazil,Puerto Rico,2017-03-18 00:00:00,2017,3,18
59336,1,2,Standard Class,4,On time,South America,Brazil,Puerto Rico,2017-05-16 00:00:00,2017,5,16
4936,1,2,First Class,1,Late,Caribbean,Cuba,Puerto Rico,2015-03-14 00:00:00,2015,3,14
4991,1,2,First Class,1,Late,South America,Brazil,Puerto Rico,2015-03-14 00:00:00,2015,3,14
8985,1,6,Second Class,2,Late,Central America,Guatemala,Puerto Rico,2015-05-12 00:00:00,2015,5,12
11331,1,2,Second Class,2,On time,Northern Europe,United Kingdom,Puerto Rico,2015-06-15 00:00:00,2015,6,15
17288,1,4,Second Class,2,Late,Western Europe,France,Puerto Rico,2015-09-10 00:00:00,2015,9,10
17296,1,2,Second Class,2,On time,Western Europe,France,Puerto Rico,2015-09-10 00:00:00,2015,9,10
21098,1,2,First Class,1,Late,Oceania,Australia,Puerto Rico,2015-11-04 00:00:00,2015,11,4
27816,1,0,Same Day,3,On time,Eastern Asia,China,Puerto Rico,2016-02-11 00:00:00,2016,2,11
29218,1,1,Same Day,3,On time,South Asia,India,Puerto Rico,2016-03-02 00:00:00,2016,3,2
37366,1,0,Same Day,3,On time,West of USA,USA,Puerto Rico,2016-06-29 00:00:00,2016,6,29
39566,1,1,Same Day,3,On time,US Center,USA,Puerto Rico,2016-07-31 00:00:00,2016,7,31
41023,1,4,Second Class,2,Late,East of USA,USA,Puerto Rico,2016-08-21 00:00:00,2016,8,21
49578,1,2,First Class,1,Late,Central Africa,Democratic Republic of Congo,Puerto Rico,2016-12-24 00:00:00,2016,12,24
