CustomerID,Customer ID,Customer Market,Customer Region,Customer Country
708,5454,LATAM,South America,Brazil
709,9791,LATAM,Central America,Honduras
710,9847,Europe,Southern Europe,Italy
711,4460,Europe,Western Europe,Germany
712,791,Europe,Southern Europe,Italy
713,11901,Europe,Western Europe,France
714,7738,LATAM,South America,Argentina
715,1244,LATAM,South America,Argentina
716,6745,LATAM,South America,Argentina
717,4116,Europe,Western Europe,France
718,7663,Europe,Western Europe,France
719,4810,Europe,Northern Europe,Sweden
720,1310,Europe,Western Europe,France
721,7139,Europe,Western Europe,Belgium
722,1244,Pacific Asia,Eastern Asia,China
723,4974,Pacific Asia,South Asia,Afghanistan
724,7515,Pacific Asia,Eastern Asia,China
725,9639,North America,West of USA,USA
726,5727,North America,East of USA,USA
727,9791,Pacific Asia,South Asia,Iran
728,3153,Africa,North Africa,Egypt
729,7594,LATAM,Central America,El Salvador
730,4012,Europe,Western Europe,Germany
731,959,LATAM,Central America,Mexico
732,936,LATAM,Central America,Guatemala
733,9419,LATAM,South America,Brazil
734,10961,Europe,Northern Europe,Finland
735,11508,Europe,Western Europe,Austria
736,2015,Europe,Northern Europe,United Kingdom
737,421,Pacific Asia,South Asia,Bangladesh
738,10452,North America,South of  USA,USA
739,1603,North America,Canada,Canada
740,6006,Pacific Asia,West Asia,Turkey
741,2017,LATAM,South America,Chile
742,1475,LATAM,South America,Brazil
743,7261,Europe,Southern Europe,Spain
744,4116,Pacific Asia,Oceania,Australia
745,10427,Pacific Asia,Oceania,Australia
746,2780,North America,East of USA,USA
747,6851,Africa,West Africa,Nigeria
748,4387,LATAM,Central America,El Salvador
749,9928,LATAM,Central America,Mexico
750,6574,LATAM,South America,Brazil
751,11499,LATAM,South America,Brazil
752,9847,Europe,Western Europe,Germany
753,6478,LATAM,Central America,Guatemala
754,7348,LATAM,South America,Brazil
755,10563,LATAM,South America,Brazil
756,2681,LATAM,South America,Brazil
757,7548,LATAM,Caribbean,Cuba
758,5923,Europe,Northern Europe,United Kingdom
759,10862,Europe,Southern Europe,Portugal
760,1291,North America,West of USA,USA
761,8664,North America,US Center,USA
762,4014,Pacific Asia,South Asia,Iran
763,2343,LATAM,Central America,Panama
764,5619,LATAM,Central America,Honduras
765,8627,Europe,Northern Europe,United Kingdom
766,4199,LATAM,Central America,Mexico
767,6022,LATAM,Caribbean,Dominican Republic
768,10602,LATAM,Central America,Panama
769,793,Europe,Northern Europe,United Kingdom
770,6969,Europe,Northern Europe,United Kingdom
771,7826,Europe,Western Europe,France
772,5665,North America,East of USA,USA
773,4224,North America,South of  USA,USA
774,5454,Africa,Southern Africa,South Africa
775,9231,LATAM,Central America,Guatemala
776,11499,Europe,Western Europe,Germany
777,10978,LATAM,South America,Brazil
778,5698,Pacific Asia,Eastern Asia,China
779,11778,Pacific Asia,Oceania,Australia
780,3717,North America,East of USA,USA
781,5173,Europe,Western Europe,France
782,5112,Europe,Western Europe,Germany
783,6003,Europe,Western Europe,France
784,4666,LATAM,South America,Brazil
785,5970,North America,US Center,USA
786,5529,North America,South of  USA,USA
787,4750,North America,Canada,Canada
788,2834,Europe,Southern Europe,Italy
789,12161,Europe,Southern Europe,Italy
790,5297,LATAM,South America,Colombia
791,9121,LATAM,South America,Argentina
792,2653,LATAM,Central America,Mexico
793,11862,LATAM,Caribbean,Jamaica
794,10797,LATAM,Central America,Mexico
795,4312,Europe,Southern Europe,Spain
796,11807,Pacific Asia,Eastern Asia,China
797,5105,Pacific Asia,Eastern Asia,China
798,6478,North America,East of USA,USA
799,9964,North America,West of USA,USA
800,9018,Africa,West Africa,Nigeria
801,8792,Africa,North Africa,Egypt
802,12311,Africa,West Africa,Cote d'Ivoire
803,4599,Africa,North Africa,Egypt
804,6925,Pacific Asia,South Asia,Iran
805,12284,LATAM,South America,Brazil
806,4564,LATAM,Caribbean,Dominican Republic
807,6003,LATAM,Central America,Guatemala
808,6305,LATAM,Central America,Mexico
809,5727,Europe,Southern Europe,Spain
810,710,Europe,Western Europe,France
811,7240,Pacific Asia,Oceania,Australia
812,1686,North America,East of USA,USA
813,11807,Africa,East Africa,Kenya
814,8001,Europe,Eastern Europe,Belarus
815,546,LATAM,Central America,Mexico
816,10205,Europe,Southern Europe,Italy
817,12362,LATAM,Central America,Mexico
818,1543,LATAM,Central America,El Salvador
819,4752,LATAM,Caribbean,Trinidad and Tobago
820,8788,Europe,Western Europe,France
821,869,Europe,Southern Europe,Spain
822,3034,Pacific Asia,Southeast Asia,Thailand
823,7482,LATAM,South America,Colombia
824,7004,LATAM,Central America,Honduras
825,283,LATAM,Central America,Mexico
826,3704,LATAM,Central America,Guatemala
827,8792,LATAM,Central America,Mexico
828,3268,Europe,Western Europe,France
829,8770,Europe,Southern Europe,Portugal
830,7027,Europe,Western Europe,France
831,11880,North America,West of USA,USA
832,1008,North America,South of  USA,USA
833,3090,Pacific Asia,West Asia,Jordania
834,11453,LATAM,South America,Peru
835,9078,LATAM,Central America,Panama
836,8939,North America,East of USA,USA
837,10324,Africa,West Africa,Nigeria
838,4060,LATAM,Central America,Mexico
839,11981,LATAM,South America,Venezuela
840,8709,LATAM,Central America,Mexico
841,5311,Europe,Northern Europe,Norway
842,848,Pacific Asia,Southeast Asia,Thailand
843,9317,North America,South of  USA,USA
844,4237,Pacific Asia,West Asia,Turkey
845,9944,Africa,Southern Africa,South Africa
846,1975,Pacific Asia,West Asia,Turkey
847,3676,LATAM,South America,Brazil
848,1911,LATAM,South America,Brazil
849,10226,Europe,Southern Europe,Italy
850,5428,Pacific Asia,South Asia,Bangladesh
851,7594,Pacific Asia,Southeast Asia,Philippines
852,11145,Pacific Asia,Southeast Asia,Indonesia
853,1103,Pacific Asia,West Asia,Saudi Arabia
854,7920,Europe,Western Europe,France
855,6042,Europe,Western Europe,France
856,11073,Europe,Western Europe,France
857,5874,Europe,Western Europe,Germany
858,5577,Europe,Northern Europe,United Kingdom
859,6869,Pacific Asia,Southeast Asia,Thailand
860,9605,North America,US Center,USA
861,3938,Africa,West Africa,Nigeria
862,12241,Pacific Asia,South Asia,Iran
863,5358,LATAM,South America,Colombia
864,12050,LATAM,South America,Brazil
865,6622,LATAM,South America,Ecuador
866,654,LATAM,South America,Argentina
867,11858,LATAM,Central America,El Salvador
868,615,LATAM,Central America,Guatemala
869,2389,LATAM,Central America,Nicaragua
870,1055,LATAM,South America,Ecuador
871,6110,LATAM,South America,Brazil
872,3664,LATAM,Central America,El Salvador
873,9131,LATAM,Central America,Mexico
874,9078,LATAM,Caribbean,Dominican Republic
875,11583,LATAM,Central America,Nicaragua
876,6006,Europe,Northern Europe,United Kingdom
877,4564,Europe,Western Europe,France
878,4149,Europe,Northern Europe,United Kingdom
879,1022,Europe,Southern Europe,Spain
880,9119,Europe,Southern Europe,Italy
881,1335,Pacific Asia,Southeast Asia,Indonesia
882,8476,Pacific Asia,South Asia,India
883,8709,North America,South of  USA,USA
884,1718,North America,US Center,USA
885,7291,North America,US Center,USA
886,6450,Pacific Asia,West Asia,Iraq
887,11652,Africa,North Africa,Algeria
888,11549,Africa,North Africa,Morocco
889,4048,LATAM,Central America,Mexico
890,7445,LATAM,Central America,Mexico
891,11120,LATAM,South America,Argentina
892,11120,LATAM,Central America,Honduras
893,4573,LATAM,South America,Venezuela
894,2717,LATAM,South America,Brazil
895,4199,LATAM,Central America,El Salvador
896,9729,Europe,Northern Europe,United Kingdom
897,10991,Pacific Asia,South Asia,India
898,4038,Pacific Asia,South Asia,India
899,3353,North America,US Center,USA
900,10530,Africa,North Africa,Morocco
901,11071,LATAM,Central America,Honduras
902,2142,LATAM,Central America,Nicaragua
903,2458,Europe,Southern Europe,Italy
904,8001,Europe,Southern Europe,Spain
905,7524,Europe,Southern Europe,Spain
906,6305,Europe,Western Europe,Austria
907,5105,Pacific Asia,South Asia,India
908,6386,LATAM,South America,Brazil
909,6412,Europe,Northern Europe,United Kingdom
910,3406,Europe,Northern Europe,Sweden
911,10572,Europe,Western Europe,France
912,3388,Europe,Northern Europe,Finland
913,5094,LATAM,Central America,Mexico
914,8313,Europe,Western Europe,Germany
915,307,Europe,Western Europe,France
916,3502,Pacific Asia,Southeast Asia,Malaysia
917,3592,Pacific Asia,Eastern Asia,China
918,449,Pacific Asia,Southeast Asia,Indonesia
919,4752,North America,West of USA,USA
920,2599,LATAM,South America,Brazil
921,5555,Europe,Northern Europe,United Kingdom
922,6110,LATAM,Central America,El Salvador
923,12284,LATAM,Central America,Mexico
924,11901,LATAM,Central America,Mexico
925,9209,LATAM,Central America,El Salvador
926,1043,LATAM,Central America,Mexico
927,4696,LATAM,Central America,Mexico
928,5923,LATAM,South America,Peru
929,11025,Europe,Southern Europe,Spain
930,5033,Europe,Northern Europe,United Kingdom
931,2239,Pacific Asia,Oceania,Australia
932,12293,North America,West of USA,USA
933,3717,Africa,Central Africa,Cameroon
934,2389,Africa,Southern Africa,South Africa
935,6231,Pacific Asia,South Asia,Iran
936,7979,Pacific Asia,South Asia,Iran
937,6101,Pacific Asia,West Asia,Turkey
938,6775,LATAM,South America,Bolivia
939,5792,LATAM,South America,Argentina
940,9542,LATAM,Central America,Mexico
941,7090,LATAM,Central America,Nicaragua
942,4573,LATAM,Central America,Nicaragua
943,7059,Europe,Northern Europe,United Kingdom
944,1615,Pacific Asia,Southeast Asia,Singapore
945,5041,Pacific Asia,Oceania,New zealand
946,9849,North America,West of USA,USA
947,6082,Pacific Asia,Central Asia,Uzbekistan
948,11508,LATAM,Central America,Panama
949,7700,LATAM,Caribbean,Jamaica
950,3195,Europe,Southern Europe,Spain
951,3617,Pacific Asia,Oceania,Australia
952,8788,Pacific Asia,Eastern Asia,China
953,615,LATAM,Caribbean,Cuba
954,9809,LATAM,Central America,Honduras
955,7619,North America,West of USA,USA
956,11739,Pacific Asia,West Asia,Turkey
957,5642,LATAM,Caribbean,Cuba
958,8993,LATAM,Caribbean,Dominican Republic
959,5829,Europe,Southern Europe,Italy
960,12058,Pacific Asia,Eastern Asia,Japan
961,9869,Pacific Asia,Southeast Asia,Indonesia
962,430,Pacific Asia,Oceania,Australia
963,3646,Pacific Asia,Oceania,Australia
964,6486,North America,West of USA,USA
965,878,Europe,Eastern Europe,Ukraine
966,5311,LATAM,Central America,Mexico
967,10431,LATAM,South America,Brazil
968,8313,Europe,Northern Europe,United Kingdom
969,1101,Europe,Western Europe,France
970,9317,Pacific Asia,Southeast Asia,Thailand
971,4060,North America,West of USA,USA
972,1505,North America,West of USA,USA
973,8730,Europe,Eastern Europe,Russia
974,888,Pacific Asia,West Asia,Iraq
975,2420,LATAM,Central America,Mexico
976,2256,LATAM,Central America,Mexico
977,9828,Pacific Asia,Eastern Asia,China
978,2043,Africa,Central Africa,Gabon
979,3694,LATAM,Central America,Honduras
980,12034,Europe,Eastern Europe,Russia
981,3717,Africa,Central Africa,Angola
982,3455,LATAM,Caribbean,Dominican Republic
983,1812,Europe,Northern Europe,United Kingdom
984,4103,Europe,Western Europe,France
985,12224,LATAM,Central America,Mexico
986,4911,LATAM,Central America,Mexico
987,3416,Europe,Western Europe,Netherlands
988,188,Europe,Western Europe,France
989,6126,Pacific Asia,Southeast Asia,Indonesia
990,12318,Pacific Asia,Southeast Asia,Myanmar
991,483,Pacific Asia,Eastern Asia,Japan
992,549,North America,East of USA,USA
993,7445,Pacific Asia,West Asia,Turkey
994,2156,LATAM,South America,Brazil
995,5435,LATAM,Central America,Honduras
996,2705,Europe,Northern Europe,United Kingdom
997,12050,North America,South of  USA,USA
998,4686,LATAM,South America,Bolivia
999,3492,Europe,Western Europe,France
1000,8817,Europe,Western Europe,Netherlands
1001,3236,Pacific Asia,Eastern Asia,China
1002,10468,Pacific Asia,Eastern Asia,China
1003,7738,North America,West of USA,USA
1004,4470,North America,West of USA,USA
1005,7579,North America,South of  USA,USA
1006,5363,Pacific Asia,West Asia,Turkey
1007,1590,Europe,Eastern Europe,Russia
1008,12284,Pacific Asia,West Asia,Iraq
1009,5173,LATAM,Central America,Mexico
1010,4743,LATAM,South America,Brazil
1011,10981,Europe,Northern Europe,United Kingdom
1012,7094,Europe,Western Europe,Austria
1013,9466,North America,US Center,USA
1014,3533,Pacific Asia,West Asia,Saudi Arabia
1015,11095,Europe,Northern Europe,United Kingdom
1016,1505,Europe,Northern Europe,Sweden
1017,161,Pacific Asia,Central Asia,Uzbekistan
1018,3666,LATAM,South America,Brazil
1019,8289,Europe,Western Europe,Germany
1020,8092,Europe,Western Europe,Germany
1021,8750,Pacific Asia,South Asia,India
1022,5515,North America,US Center,USA
1023,10648,North America,US Center,USA
1024,9721,LATAM,Central America,Mexico
1025,10862,LATAM,South America,Brazil
1026,1008,Europe,Western Europe,Austria
1027,1857,Europe,Northern Europe,United Kingdom
1028,3078,Europe,Southern Europe,Spain
1029,923,Europe,Southern Europe,Spain
1030,1702,Pacific Asia,Southeast Asia,Indonesia
1031,3664,North America,West of USA,USA
1032,8756,North America,West of USA,USA
1033,2125,North America,East of USA,USA
1034,4494,North America,US Center,USA
1035,483,Africa,East Africa,Kenya
1036,3676,Africa,West Africa,Cote d'Ivoire
1037,1935,Pacific Asia,West Asia,Iraq
1038,579,LATAM,Central America,Mexico
1039,7872,Pacific Asia,South Asia,Pakistan
1040,4284,Africa,West Africa,Nigeria
1041,8070,LATAM,Central America,Honduras
1042,3884,Europe,Western Europe,Belgium
1043,8128,LATAM,South America,Brazil
1044,7738,Pacific Asia,Oceania,Australia
1045,1986,Europe,Western Europe,France
1046,11715,LATAM,South America,Argentina
1047,2463,Europe,Western Europe,Germany
1048,2537,Pacific Asia,Oceania,Australia
1049,3074,Pacific Asia,South Asia,India
1050,11357,Pacific Asia,South Asia,Pakistan
1051,10452,Pacific Asia,Oceania,Australia
1052,11403,North America,West of USA,USA
1053,430,Africa,West Africa,Togo
1054,6231,LATAM,Central America,Mexico
1055,10452,Europe,Northern Europe,United Kingdom
1056,3477,Europe,Southern Europe,Spain
1057,10974,Europe,Southern Europe,Italy
1058,9137,LATAM,Central America,Mexico
1059,7059,LATAM,South America,Argentina
1060,6734,Europe,Northern Europe,United Kingdom
1061,7672,Europe,Southern Europe,Italy
1062,10530,Europe,Western Europe,France
1063,2892,Europe,Southern Europe,Italy
1064,10672,Pacific Asia,Southeast Asia,Philippines
1065,5094,Africa,West Africa,Togo
1066,3008,Africa,West Africa,Nigeria
1067,723,LATAM,Central America,Guatemala
1068,9731,LATAM,Central America,Mexico
1069,3694,Europe,Southern Europe,Italy
1070,3694,Europe,Western Europe,France
1071,9466,Europe,Southern Europe,Italy
1072,7445,LATAM,Central America,El Salvador
1073,9267,Europe,Western Europe,Germany
1074,38,North America,West of USA,USA
1075,9379,North America,East of USA,USA
1076,3168,North America,West of USA,USA
1077,11309,Pacific Asia,South Asia,Iran
1078,7236,LATAM,Central America,Mexico
1079,791,Europe,Northern Europe,United Kingdom
1080,11055,Pacific Asia,South Asia,India
1081,6859,Pacific Asia,Southeast Asia,Malaysia
1082,7638,Pacific Asia,Oceania,Australia
1083,5297,North America,East of USA,USA
1084,9613,North America,Canada,Canada
1085,10043,LATAM,Central America,Guatemala
1086,8223,LATAM,Central America,Mexico
1087,3195,Europe,Northern Europe,United Kingdom
1088,5311,Europe,Northern Europe,United Kingdom
1089,433,Pacific Asia,Eastern Asia,China
1090,3631,North America,East of USA,USA
1091,6375,North America,South of  USA,USA
1092,6229,North America,East of USA,USA
1093,11585,LATAM,South America,Argentina
1094,750,LATAM,Central America,Nicaragua
1095,7150,LATAM,South America,Brazil
1096,6290,Europe,Northern Europe,United Kingdom
1097,2375,Europe,Northern Europe,Finland
1098,6305,Europe,Western Europe,Germany
1099,6022,Pacific Asia,Southeast Asia,Vietnam
1100,9566,Europe,Southern Europe,Spain
1101,1988,Pacific Asia,Southeast Asia,Malaysia
1102,1134,LATAM,Central America,Guatemala
1103,10273,Pacific Asia,West Asia,Turkey
1104,1935,Africa,West Africa,Nigeria
1105,8126,LATAM,South America,Colombia
